Price,Close,High,Low,Open,Volume
Ticker,^CNXCONSUM,^CNXCONSUM,^CNXCONSUM,^CNXCONSUM,^CNXCONSUM
Date,,,,,
2011-10-21,1796.989990234375,1796.989990234375,1796.989990234375,1796.989990234375,0
2011-10-24,1816.9300537109375,1816.9300537109375,1816.9300537109375,1816.9300537109375,0
2011-10-25,1852.02001953125,1852.02001953125,1852.02001953125,1852.02001953125,0
2011-10-28,1884.7099609375,1884.7099609375,1884.7099609375,1884.7099609375,0
2011-10-31,1898.3699951171875,1898.3699951171875,1898.3699951171875,1898.3699951171875,0
2011-11-01,1886.93994140625,1886.93994140625,1886.93994140625,1886.93994140625,0
2011-11-02,1886.93994140625,1886.93994140625,1886.93994140625,1886.93994140625,0
2011-11-03,1894.199951171875,1894.199951171875,1894.199951171875,1894.199951171875,0
2011-11-04,1905.06005859375,1905.06005859375,1905.06005859375,1905.06005859375,0
2011-11-08,1903.510009765625,1903.510009765625,1903.510009765625,1903.510009765625,0
2011-11-09,1892.9300537109375,1892.9300537109375,1892.9300537109375,1892.9300537109375,0
2011-11-11,1898.43994140625,1898.43994140625,1898.43994140625,1898.43994140625,0
2011-11-14,1890.4200439453125,1890.4200439453125,1890.4200439453125,1890.4200439453125,0
2011-11-15,1846.3299560546875,1846.3299560546875,1846.3299560546875,1846.3299560546875,0
2011-11-16,1846.969970703125,1846.969970703125,1846.969970703125,1846.969970703125,0
2011-11-17,1825.010009765625,1825.010009765625,1825.010009765625,1825.010009765625,0
2011-11-18,1820.1600341796875,1820.1600341796875,1820.1600341796875,1820.1600341796875,0
2011-11-21,1792.3299560546875,1792.3299560546875,1792.3299560546875,1792.3299560546875,0
2011-11-22,1780.1600341796875,1780.1600341796875,1780.1600341796875,1780.1600341796875,0
2011-11-23,1750.1600341796875,1750.1600341796875,1750.1600341796875,1750.1600341796875,0
2011-11-24,1776.260009765625,1776.260009765625,1776.260009765625,1776.260009765625,0
2011-11-25,1762.7099609375,1762.7099609375,1762.7099609375,1762.7099609375,0
2011-11-28,1787.47998046875,1787.47998046875,1787.47998046875,1787.47998046875,0
2011-11-29,1786.489990234375,1786.489990234375,1786.489990234375,1786.489990234375,0
2011-11-30,1799.530029296875,1799.530029296875,1799.530029296875,1799.530029296875,0
2011-12-01,1801.8399658203125,1801.8399658203125,1801.8399658203125,1801.8399658203125,0
2011-12-02,1837.6400146484375,1837.6400146484375,1837.6400146484375,1837.6400146484375,0
2011-12-05,1830.219970703125,1830.219970703125,1830.219970703125,1830.219970703125,0
2011-12-07,1828.6500244140625,1828.6500244140625,1828.6500244140625,1828.6500244140625,0
2011-12-08,1801.18994140625,1801.18994140625,1801.18994140625,1801.18994140625,0
2011-12-09,1769.75,1769.75,1769.75,1769.75,0
2011-12-12,1732.530029296875,1732.530029296875,1732.530029296875,1732.530029296875,0
2011-12-13,1744.949951171875,1744.949951171875,1744.949951171875,1744.949951171875,0
2011-12-14,1733.0699462890625,1733.0699462890625,1733.0699462890625,1733.0699462890625,0
2011-12-15,1725.800048828125,1725.800048828125,1725.800048828125,1725.800048828125,0
2011-12-16,1706.0400390625,1706.0400390625,1706.0400390625,1706.0400390625,0
2011-12-19,1695.93994140625,1695.93994140625,1695.93994140625,1695.93994140625,0
2011-12-20,1670.31005859375,1670.31005859375,1670.31005859375,1670.31005859375,0
2011-12-21,1712.2900390625,1712.2900390625,1712.2900390625,1712.2900390625,0
2011-12-22,1721.3199462890625,1721.3199462890625,1721.3199462890625,1721.3199462890625,0
2011-12-23,1718.050048828125,1718.050048828125,1718.050048828125,1718.050048828125,0
2011-12-26,1741.8900146484375,1741.8900146484375,1741.8900146484375,1741.8900146484375,0
2011-12-27,1741.9200439453125,1741.9200439453125,1741.9200439453125,1741.9200439453125,0
2011-12-28,1728.0899658203125,1728.0899658203125,1728.0899658203125,1728.0899658203125,0
2011-12-29,1711.489990234375,1711.489990234375,1711.489990234375,1711.489990234375,0
2011-12-30,1709.5799560546875,1709.5799560546875,1709.5799560546875,1709.5799560546875,0
2012-01-02,1693.0999755859375,1693.0999755859375,1693.0999755859375,1693.0999755859375,0
2012-01-03,1718.969970703125,1718.969970703125,1718.969970703125,1718.969970703125,0
2012-01-04,1694.7099609375,1694.7099609375,1694.7099609375,1694.7099609375,0
2012-01-05,1698.949951171875,1698.949951171875,1698.949951171875,1698.949951171875,0
2012-01-06,1692.800048828125,1692.800048828125,1692.800048828125,1692.800048828125,0
2012-01-09,1688.5799560546875,1688.5799560546875,1688.5799560546875,1688.5799560546875,0
2012-01-10,1719.9599609375,1719.9599609375,1719.9599609375,1719.9599609375,0
2012-01-11,1719.9599609375,1719.9599609375,1719.9599609375,1719.9599609375,0
2012-01-12,1721.699951171875,1721.699951171875,1721.699951171875,1721.699951171875,0
2012-01-13,1741.52001953125,1741.52001953125,1741.52001953125,1741.52001953125,0
2012-01-16,1746.5699462890625,1746.5699462890625,1746.5699462890625,1746.5699462890625,0
2012-01-17,1746.5699462890625,1746.5699462890625,1746.5699462890625,1746.5699462890625,0
2012-01-18,1767.6099853515625,1767.6099853515625,1767.6099853515625,1767.6099853515625,0
2012-01-19,1780.8499755859375,1780.8499755859375,1780.8499755859375,1780.8499755859375,0
2012-01-23,1789.06005859375,1789.06005859375,1789.06005859375,1789.06005859375,0
2012-01-25,1815.469970703125,1815.469970703125,1815.469970703125,1815.469970703125,0
2012-01-27,1826.06005859375,1826.06005859375,1826.06005859375,1826.06005859375,0
2012-01-30,1797.3599853515625,1797.3599853515625,1797.3599853515625,1797.3599853515625,0
2012-01-31,1827.6800537109375,1827.6800537109375,1827.6800537109375,1827.6800537109375,0
2012-02-01,1846.5899658203125,1846.5899658203125,1846.5899658203125,1846.5899658203125,0
2012-02-02,1867.68994140625,1867.68994140625,1867.68994140625,1867.68994140625,0
2012-02-03,1886.969970703125,1886.969970703125,1886.969970703125,1886.969970703125,0
2012-02-06,1884.5899658203125,1884.5899658203125,1884.5899658203125,1884.5899658203125,0
2012-02-07,1867.9200439453125,1867.9200439453125,1867.9200439453125,1867.9200439453125,0
2012-02-08,1867.8800048828125,1867.8800048828125,1867.8800048828125,1867.8800048828125,0
2012-02-09,1881.68994140625,1881.68994140625,1881.68994140625,1881.68994140625,0
2012-02-10,1874.72998046875,1874.72998046875,1874.72998046875,1874.72998046875,0
2012-02-13,1875.3900146484375,1875.3900146484375,1875.3900146484375,1875.3900146484375,0
2012-02-14,1883.989990234375,1883.989990234375,1883.989990234375,1883.989990234375,0
2012-02-15,1915.02001953125,1915.02001953125,1915.02001953125,1915.02001953125,0
2012-02-16,1925.56005859375,1925.56005859375,1925.56005859375,1925.56005859375,0
2012-02-17,1924.9000244140625,1924.9000244140625,1924.9000244140625,1924.9000244140625,0
2012-02-21,1935.97998046875,1935.97998046875,1935.97998046875,1935.97998046875,0
2012-02-22,1902.97998046875,1902.97998046875,1902.97998046875,1902.97998046875,0
2012-02-23,1891.8499755859375,1891.8499755859375,1891.8499755859375,1891.8499755859375,0
2012-02-24,1896.97998046875,1896.97998046875,1896.97998046875,1896.97998046875,0
2012-02-27,1855.300048828125,1901.4000244140625,1850.1500244140625,1901.4000244140625,0
2012-02-28,1882.0999755859375,1886.4000244140625,1859.550048828125,1859.550048828125,0
2012-02-29,1888.949951171875,1912.5999755859375,1877.3499755859375,1888.75,0
2012-03-01,1881.949951171875,1891.8499755859375,1868.949951171875,1888.3499755859375,0
2012-03-02,1888.75,1893.449951171875,1878.6500244140625,1890.8499755859375,0
2012-03-05,1879.0999755859375,1887.1500244140625,1874.0,1884.6500244140625,0
2012-03-06,1859.5,1904.0999755859375,1856.050048828125,1875.6500244140625,0
2012-03-07,1858.6500244140625,1867.6500244140625,1848.8499755859375,1860.300048828125,0
2012-03-09,1880.25,1884.5999755859375,1871.949951171875,1874.8499755859375,0
2012-03-12,1882.1500244140625,1894.0999755859375,1880.25,1893.699951171875,0
2012-03-13,1895.050048828125,1900.25,1885.6500244140625,1885.6500244140625,0
2012-03-14,1907.699951171875,1920.4000244140625,1903.949951171875,1906.550048828125,0
2012-03-15,1889.699951171875,1908.449951171875,1883.0,1906.949951171875,0
2012-03-16,1877.050048828125,1913.6500244140625,1872.0999755859375,1890.050048828125,0
2012-03-19,1868.5999755859375,1885.6500244140625,1864.5,1881.449951171875,0
2012-03-20,1873.5999755859375,1877.050048828125,1855.699951171875,1870.550048828125,0
2012-03-21,1901.199951171875,1903.75,1870.6500244140625,1873.699951171875,0
2012-03-22,1866.0,1911.800048828125,1858.9000244140625,1902.0999755859375,0
