Price,Close,High,Low,Open,Volume
Ticker,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS
Date,,,,,
2019-04-08,787.851318359375,787.867090931343,787.851318359375,787.851318359375,0
2019-04-09,787.8593139648438,787.867200251922,787.2684194793701,787.5047676561363,0
2019-04-10,787.8593139648438,787.867200251922,787.2999165405669,787.8593139648438,0
2019-04-11,787.8593139648438,787.867200251922,787.3078028276451,787.8514276777655,0
2019-04-12,787.8593139648438,787.867200251922,787.8514276777655,787.867200251922,0
2019-04-15,787.851318359375,787.867090931343,787.3155798706692,787.3155798706692,0
2019-04-16,787.8593139648438,787.867200251922,781.5643257402032,781.5643257402032,0
2019-04-18,787.8593139648438,787.9380806613938,786.2048286403641,787.8514276777655,0
2019-04-22,787.8593139648438,787.867200251922,787.0714546508789,787.8593139648438,0
2019-04-23,787.8593139648438,787.867200251922,783.9279036820978,783.9279036820978,0
2019-04-24,787.8593139648438,787.867200251922,787.8514276777655,787.8593139648438,0
2019-04-25,787.851318359375,787.867090931343,787.851318359375,787.851318359375,0
2019-04-26,787.8593139648438,787.867200251922,787.8514276777655,787.8593139648438,0
2019-04-30,790.3789672851562,790.3868787933736,789.8415153763108,790.3789672851562,0
2019-05-02,790.3789672851562,790.3868787933736,790.3710557769388,790.3710557769388,0
2019-05-03,790.3789672851562,790.3868787933736,789.8415153763108,790.3789672851562,0
2019-05-06,790.37109375,790.3869167671952,790.37109375,790.37109375,0
2019-05-07,790.3789672851562,790.3868787933736,790.3710557769388,790.3789672851562,0
2019-05-08,790.3789672851562,790.3868787933736,789.8415153763108,790.3789672851562,0
2019-05-09,790.3789672851562,790.3868787933736,790.2999486847892,790.2999486847892,0
2019-05-10,790.3789672851562,790.3868787933736,790.3710557769388,790.3789672851562,0
2019-05-13,790.3789672851562,790.3868787933736,783.7081668716334,783.7081668716334,0
2019-05-14,790.3789672851562,790.3868787933736,789.9047592011466,790.3789672851562,0
