Date,Auto,Consumer,Oil & Gas (Energy),FMCG,IT,Media,Metal,Healthcare (Pharma),Realty,Finance,Benchmark
2015-05-18,8600.0498046875,3434.85009765625,8472.099609375,20292.099609375,11279.4501953125,2068.85009765625,2436.5,12486.0,200.25,18422.734375,8373.650390625
2015-05-19,8531.2998046875,3441.449951171875,8454.849609375,20231.099609375,11372.2001953125,2081.5,2445.550048828125,12502.349609375,200.9499969482422,18380.1875,8365.650390625
2015-05-20,8484.7998046875,3438.75,8510.150390625,20232.5,11571.7001953125,2098.25,2431.39990234375,12537.0498046875,200.5500030517578,18554.935546875,8423.25
2015-05-21,8549.599609375,3435.10009765625,8454.400390625,20070.94921875,11618.599609375,2092.199951171875,2419.60009765625,12554.75,202.6999969482422,18512.935546875,8421.0
2015-05-22,8581.650390625,3437.85009765625,8520.650390625,20167.75,11618.599609375,2089.10009765625,2409.85009765625,12690.099609375,202.25,18512.935546875,8458.9501953125
2015-05-25,8565.099609375,3416.89990234375,8504.650390625,19766.94921875,11623.349609375,2090.60009765625,2368.699951171875,12617.5498046875,201.0500030517578,18324.63671875,8370.25
2015-05-26,8548.150390625,3418.199951171875,8415.349609375,19682.19921875,11581.900390625,2096.800048828125,2372.25,12559.0498046875,199.75,18329.087890625,8339.349609375
2015-05-27,8369.900390625,3415.85009765625,8481.099609375,19794.75,11367.5,2103.449951171875,2377.800048828125,12506.0498046875,200.8000030517578,18538.634765625,8334.599609375
2015-05-28,8379.2998046875,3404.10009765625,8429.400390625,19856.5,11450.849609375,2098.39990234375,2370.14990234375,12311.900390625,200.5500030517578,18448.984375,8319.0
2015-05-29,8536.75,3476.85009765625,8488.099609375,20107.30078125,11575.0498046875,2108.199951171875,2382.60009765625,12511.75,199.5,18721.1328125,8433.650390625
2015-06-01,8509.349609375,3495.449951171875,8591.9501953125,20387.400390625,11525.650390625,2092.949951171875,2382.800048828125,12079.7998046875,203.5500030517578,18616.783203125,8433.400390625
2015-06-02,8325.0498046875,3420.39990234375,8530.599609375,19709.150390625,11347.900390625,2100.10009765625,2330.14990234375,11902.849609375,195.4499969482422,17977.091796875,8236.4501953125
2015-06-03,8191.60009765625,3368.550048828125,8404.0498046875,19132.0,11361.099609375,2071.60009765625,2303.64990234375,11746.599609375,183.75,17721.1953125,8135.10009765625
2015-06-04,8130.4501953125,3358.050048828125,8460.0,19069.150390625,11379.2001953125,2095.050048828125,2274.199951171875,11633.150390625,185.39999389648438,17718.994140625,8130.64990234375
2015-06-05,8092.2998046875,3378.89990234375,8502.349609375,19259.599609375,11291.5498046875,2137.14990234375,2315.5,11715.849609375,182.25,17549.046875,8114.7001953125
2015-06-08,8006.14990234375,3340.85009765625,8386.75,19084.0,11238.599609375,2076.050048828125,2279.699951171875,11585.099609375,180.8000030517578,17432.396484375,8044.14990234375
2015-06-09,7953.64990234375,3325.199951171875,8367.9501953125,18978.900390625,11142.9501953125,2064.699951171875,2295.75,11379.900390625,177.8000030517578,17489.697265625,8022.39990234375
2015-06-10,8104.0498046875,3354.0,8503.650390625,19014.099609375,11401.7001953125,2085.550048828125,2311.5,11477.400390625,179.25,17707.044921875,8124.4501953125
2015-06-11,7909.0,3299.89990234375,8311.0,18828.44921875,11227.150390625,2068.60009765625,2281.800048828125,11308.150390625,174.85000610351562,17304.19921875,7965.35009765625
2015-06-12,7905.25,3318.300048828125,8374.099609375,18846.44921875,11049.349609375,2072.949951171875,2247.199951171875,11328.4501953125,174.5500030517578,17523.34765625,7982.89990234375
2015-06-15,7996.2001953125,3341.64990234375,8418.25,18935.75,11093.849609375,2114.10009765625,2233.949951171875,11451.099609375,174.6999969482422,17458.49609375,8013.89990234375
2015-06-16,8090.85009765625,3361.35009765625,8452.2001953125,18954.849609375,11119.2001953125,2138.699951171875,2238.800048828125,11473.7001953125,174.89999389648438,17602.244140625,8047.2998046875
2015-06-17,8160.9501953125,3402.0,8537.150390625,19249.099609375,11143.5,2178.25,2256.699951171875,11678.9501953125,175.75,17583.845703125,8091.5498046875
2015-06-18,8258.650390625,3418.10009765625,8792.400390625,19248.05078125,11215.349609375,2170.75,2252.89990234375,11836.150390625,175.35000610351562,17733.34375,8174.60009765625
2015-06-19,8305.349609375,3454.199951171875,8879.849609375,19345.349609375,11243.650390625,2158.25,2261.050048828125,11810.0,173.8000030517578,17880.642578125,8224.9501953125
2015-06-22,8400.7001953125,3486.35009765625,8896.5498046875,19653.650390625,11429.7998046875,2183.699951171875,2288.800048828125,11879.349609375,183.25,18334.287109375,8353.099609375
2015-06-23,8405.7998046875,3494.300048828125,8934.9501953125,19737.099609375,11341.150390625,2184.050048828125,2325.5,11910.25,183.64999389648438,18391.13671875,8381.5498046875
2015-06-24,8326.9501953125,3493.35009765625,8881.75,19843.05078125,11353.75,2192.85009765625,2292.25,11997.5498046875,181.25,18365.337890625,8360.849609375
2015-06-25,8395.9501953125,3499.5,8953.0498046875,19759.599609375,11210.400390625,2204.75,2299.800048828125,12007.25,182.39999389648438,18492.685546875,8398.0
2015-06-26,8447.2001953125,3502.64990234375,8910.900390625,19695.650390625,11362.5498046875,2217.199951171875,2281.449951171875,12066.849609375,183.85000610351562,18371.287109375,8381.099609375
2015-06-29,8325.0498046875,3481.75,8854.849609375,19755.55078125,11133.650390625,2180.75,2245.800048828125,11926.400390625,180.14999389648438,18241.037109375,8318.400390625
2015-06-30,8383.25,3534.050048828125,8892.9501953125,20155.75,11037.400390625,2237.85009765625,2287.300048828125,12202.5498046875,180.9499969482422,18295.88671875,8368.5
2015-07-01,8482.4501953125,3538.14990234375,8970.650390625,20093.900390625,11213.599609375,2229.10009765625,2314.75,12257.099609375,182.60000610351562,18581.3828125,8453.0498046875
2015-07-02,8528.599609375,3552.800048828125,8986.150390625,20143.150390625,11187.25,2261.89990234375,2299.949951171875,12193.7998046875,182.39999389648438,18585.333984375,8444.900390625
2015-07-03,8493.5,3569.25,8969.400390625,20245.099609375,11187.25,2261.60009765625,2268.25,12264.849609375,181.3000030517578,18585.333984375,8484.900390625
2015-07-06,8517.9501953125,3588.5,9012.2001953125,20376.69921875,11209.599609375,2293.25,2254.800048828125,12463.900390625,182.9499969482422,18824.931640625,8522.150390625
2015-07-07,8488.900390625,3595.800048828125,8913.849609375,20384.400390625,11143.849609375,2271.14990234375,2257.89990234375,12490.5,185.35000610351562,18798.28125,8510.7998046875
2015-07-08,8287.2998046875,3557.699951171875,8820.4501953125,20168.55078125,11021.7998046875,2202.699951171875,2166.800048828125,12390.5,181.64999389648438,18462.935546875,8363.0498046875
2015-07-09,8248.5498046875,3548.0,8701.099609375,20031.75,10828.7001953125,2182.89990234375,2159.75,12399.349609375,181.25,18508.484375,8328.5498046875
2015-07-10,8234.099609375,3513.60009765625,8743.849609375,19887.94921875,10798.25,2213.35009765625,2179.89990234375,12537.25,179.60000610351562,18719.583984375,8360.5498046875
2015-07-13,8370.75,3563.699951171875,8820.5498046875,20133.400390625,10998.849609375,2282.35009765625,2189.300048828125,12697.7998046875,181.14999389648438,18893.33203125,8459.650390625
2015-07-14,8305.7001953125,3580.300048828125,8797.75,20184.44921875,11043.849609375,2299.75,2205.10009765625,12786.599609375,180.0500030517578,18779.98046875,8454.099609375
2015-07-15,8403.2001953125,3604.449951171875,8850.9501953125,20251.44921875,11150.25,2309.550048828125,2209.10009765625,12912.349609375,181.0,18816.03125,8523.7998046875
